title,date
Bush Will Sign Oil Spill Legislation ,1989-11-10
House Passes Measure. ,1989-11-10
House Vote On Oil Spill Measure Tops Agenda. ,1989-11-06
Famed Explorer's Son To Speak On Oil Spills Saturday. ,1989-11-08
Exxon Valdez Captain Argues For Immunity. ,1989-11-28
Boca Raton News ,1989-11-02
House Plans Vote On An Oil Spill Bill. ,1989-11-06
House To Vote This Week On Oil Spill Legislation ,1989-11-06
Ship Skipper Claims Blood Test Improper I. ,1989-11-30
Deficit-Cutting Package. ,1989-11-22
House Considers A Bill On Liability For Oil Spills. ,1989-11-06
Oil Spill Costs Shell $19 Million ,1989-11-30
Shell Slapped $25m Fine For Oil Spill. ,1989-12-01
Daily News ,1989-11-22
Oil-Spills Bill Guards Mississippi. ,1989-11-10
Refinery May Shut If Striking Workers Defy Return Order. ,1989-11-27
Herald-Journal ,1989-11-03
Crude Production Down In State. ,1989-11-25
Petroleum Prices Rebound. ,1989-11-30
Heating Oil Prices Fall Due To Weather. ,1989-11-16
Exxon Valdez Skipper Says Rights Violated In Blood Sample. ,1989-12-01
Sarasota Herald-Tribune ,1989-11-21
Alaska Pollution ,1989-11-05
Shell Oil To Pay $19.75 Million ,1989-11-29
House To Weigh Liability For Spills. ,1989-11-05
Efforts To Drill Offshore Set Back By Alaska Spill. ,1989-11-16
Legendary Pianist Dead At 85. ,1989-11-06
Gas Prices Declining. ,1989-12-01
House Is Planning Vote On Oil Spill Legislation ,1989-11-06
Oil Futures Decline. ,1989-11-03
Gasoline Prices Fall. ,1989-11-21
Altona Refinery Faces Shutdown Over Asbestos. By Mark Davis,1989-11-28
"Page The Blade Toledo, The World. Jr Opec Approves ... ",1989-11-29
Oil Limits. ,1989-11-29
Opec Makes Aeai To Limit Production ,1989-11-29
Oil Futures Prices Rise. ,1989-11-10
Opec Cuts Production ,1989-11-29
"Fire On Tanker Under Control, Hopes Up For Averting Big Spill",1990-06-12
Norwegian Tanker Fire Brought Under Control. ,1990-06-13
Explosion Kills 2 On Tanker. Texas Coast Said To Be Safe ... ,1990-06-10
The Times-News ,1990-06-09
"Opec Oil Production Falls To 400,000 Barrels. ",1990-06-06
Gas Market Price's Fuel Speculation ,1990-06-01
"Explosions Cripple Oil Tanker, Crews Fear Fiery Ship May Sink",1990-06-11
Petronas To Introduce Sweet Crude Next Year. ,1990-06-12
Product Information Specialist Marie Johnston Answers Call ,1990-06-11
Two Die In Tanker Blast Off Galveston ,1990-06-10
"Tanker Blast In Kills 2, Injures Many. ",1990-06-10
Gas Prices Drop. ,1990-06-01
Refinery's Request To Reopen Studied. ,1990-06-20
Burning Supertanker Is Carrying 38 Million Gallons Of Crude Oil,1990-06-11
"Tanker Blast, Fire Leaves 2 Dead, 2 Missing. That The Fuel ... ",1990-06-09
"2 Dead, 2 Missing After Tanker Blasts. ",1990-06-10
Deregulation Of Oil Industry Also Approved. ,1990-06-20
Blasts Continue On Tanker. ,1990-06-09
Galveston Tanker Blast Fatal To Two; 17 Injured. ,1990-06-10
Lodi News-Sentinel ,1990-06-16
Mystery Oil Slick Cleaned Up. ,1990-06-14
"Engine, Oil Have An Intimate Relationship. ",1990-06-13
Explosions Tear Through Supertanker. By Michael Graczyk. ,1990-06-11
Local Stocks. ,1990-06-01
Saudis Cut Oil Prices By 40 Cents. Energy Futures Dip. ,1990-06-06
Saudis Seen Rejecting Swing Oil Role. ,1990-06-06
"Oil Tanker Explosion, Fire Kill At Least 2. ",1990-06-10
Hot Blaze Continues In Tanker. ,1990-06-12
Tanker ,1990-06-09
Two Die In Texas Oil Tanker Fire. ,1990-06-10
Oil Tanker Blast In Gulf Kills Two. ,1990-06-10
Another Tanker Fire. ,1990-06-14
"Tanker Blaze Contained, Oil Continues To Spill. ",1990-06-13
Tanker Stern Underwater Spilling More Crude Oil. ,1990-06-12
"Tanker Slips Underwater, Spills More Crude Oil Cargo. ",1990-06-11
New Straits Times ,1990-06-25
Oil Nationalization Mulled. By Fel Maragay. ,1990-06-16
Oil Tanker Blast Leaves Two Dead. ,1990-06-10
Daily News ,1990-06-10
"Blasts Rip Tanker, Burning Oil Spilled. ",1990-06-11
To Trigger A Drop In Gasoline Prices. ,1990-07-01
New Hanover Seniors Graduate. ,1990-06-10
Analysts: Gas Prices May Drop. ,1990-06-12
Tanker Explodes In Gulf. At Least Two Killed. ,1990-06-10
Rome News-Tribune ,1990-06-10
Daily Union ,1990-06-10
The Tuscaloosa News ,1990-06-10
New Straits Times ,1990-06-26
Oil-Munching Microbes Set To Attack Texas Spill. ,1990-06-14
Tin Skimming Operations Increased. In Mega Borg Tanker Leak ,1990-06-17
Explosion Rocks Tanker. ,1990-06-10
Guingona Opposes Scrapping Oil Fund. By Pel V. Maragay ,1990-06-01
"Firefighters Try To Cool Searing Deck Of Mega Borg, Chance ",1990-06-12
Foam Assault On Tanker Fire Waits Till Dawn. ,1990-06-12
'War Room Has The Answers. ,1990-06-13
"Ocala, Florida, Monday, June 11, 1990. New Blasts Shake ... ",1990-06-11
"2 Crewmen Killed, 2 Missing In Tanker Explosions Off Texas. ",1990-06-10
Slick Moves Towards Shore. By Laura Tolley. ,1990-06-16
White Oil9 Ruling Reversed. ,1990-06-28
Offshore Oil Transfers Pose Danger. ,1990-06-11
"At Least 76,000 Gallons Of Oil Recovered In Gulf. ",1990-06-15
Lodi News-Sentinel ,1990-06-21
Microbes Gobble Up Acre Of Oil Spilled Off Texas. ,1990-06-17
Divers Try To Save Turtles From Oil Spill. ,1990-06-17
Gulf Oil Slick Threatens Loggerhead Sea Turtles. ,1990-06-17
"Whether Cargo Is Nerve Gas Or Oil, Double Hulls Give Margin ",1990-06-18
"Whether Cargo Is Nerve Gas Or Oil, Double Hulls Give Margin ",1990-06-18
Refinery Lobbies Council On Permit. ,1990-06-29
Oil Tanker Fire Under Control. ,1990-06-14
Cleaning Up The Mega Borg Spill. ,1990-06-15
Crews Mop Up Tanker's Oil. Officials Will Experiment With ... ,1990-06-15
"Oil Leak Plugged, Bacteria Help Clean 4.6m-Gallon Spill In Gulf",1990-06-18
Reds Try To Rescue Sea Turtles From Oil Slick. ,1990-06-17
Sensible Approach Vital In Fighting Oil Spills. ,1990-06-28
Oil Slick Moves Towards Shore. ,1990-06-17
Oil Spill Estimate: 3 Million Gallons. ,1990-06-14
Texas Official: State Unprepared For Large Spill. ,1990-06-12
Burning Tanker Spills More Oil. ,1990-06-12
Crews Battle 30-Mile Oil Slick; Small Fire Burns On Tanker. ,1990-06-15
Soviets Lift Lithuanian Oil Embargo. ,1990-07-01
National Priets. Divers Pi. In Turtle Rescue Missioi. Plan ... ,1990-06-17
More Than 4 Million Gallons Of The Crude. Oil Aboard. The ... ,1990-06-17
New Straits Times ,1990-06-11
Crews Transfer Crude From Wrecked Tanker. ,1990-06-22
Waves Lap At Burning Tanker's Stern. ,1990-06-12
On Oil Tanker. ,1990-06-12
"Rear Of Tanker Dips To Water's Surface, Spilling More On ",1990-06-12
Divers Plan Rescue Mission Slick Threatens Sea Turtles. ,1990-06-17
Tanker's Stern Awash Spilling More Oil. ,1990-06-12
Tanker Spills Burning Oil Into Gulf. Explosions Rip. First ... ,1990-06-11
Tanker Blast. ,1990-06-10
Tanker Fire Called Extinguished; Oil Threatens Sea Turtles . ,1990-06-17
Gainesville Sun ,1990-06-12
Tanker Leaking Oil With Fire Controlled. ,1990-06-13
Tanker Blast Briefcase Off Gulf Coast Kills At Least 2. ,1990-06-09
New Explosions Rock Tanker. Burning Oil Spills Into Gulf Of ... ,1990-06-11
At Least Two Die In Offshore Oil Tanker Explosion ,1990-06-10
Crude Oil Is... ,1990-06-27
Tanker Oil Dissipating. ,1990-06-14
Tanker Spills More Oil. ,1990-06-12
Commodities ,1990-06-01
Crude Continues To Slide. ,1990-06-21
Us Falling Into Energy Trouble. Nation Vulnerable To Rising ,1990-06-10
Firefighters Use Chemical Foam To Snuff Out Tanker's Hot Spots,1990-06-14
New Blasts; Hit Tanker; Oil Gushes. ,1990-06-11
Compared To Exxon Valdez Spill. ,1990-06-13
Gainesville Sun ,1990-06-10
Fire-Ravaged Tanker Spews Burning Fuel. ,1990-06-11
Tanker ,1990-06-10
Superior But Not Magical. By Leeps. ,1990-06-03
Crude Oil Prices Swing Wildly. By Patrick Lee. ,1990-10-18
Crude Oil Price Hits Record High. ,1990-10-10
Business Not All Profit From Higher Crude Prices. Briefs Mid ... ,1990-10-17
Despite Wholesale Cost Decline. Little Chance For Gas ... ,1990-10-24
Farm Costs May Be Hiked By Increase In Oil Prices. ,1990-10-01
Higher Oil Prices Will Boost Farm Costs. ,1990-10-24
Saddam's Threat To Use Missiles Makes Oil Futures Top $40. ,1990-10-10
Oil Industry Reports Mixed Bag Of Profits And Losses. If ... ,1990-10-30
Crude Oil Prices Breaking New Ground. ,1990-10-10
Oil Prices Close At Record Levels. ,1990-10-10
Energy Expert Gives Range Of Gasoline Prices For Year. ,1990-10-26
Hint Of Peace Reduces Oil Prices. ,1990-10-02
Dow Tumbles 78 Points As Oil Hits A New High. ,1990-10-10
Crude Oil Prices Reach All-Time High. ,1990-10-10
Aaa Bonds With Monthly Interest. ,1990-10-22
Saudis Crank Up Oil Production Price Of Crude Again Tops $40 ,1990-10-12
Energy Department Picks Reserve Bids. ,1990-10-11
Crude Oil Futures Hit Record High.... ,1990-10-10
"If Iraq Withdraws Peacefully From Kuwait, World May Face Oil ",1990-10-18
Crude Oil Price Hits Record High. ,1990-10-10
Barrel Of Oil: More Than Crude. ,1990-10-12
Sharp Drop In Crude Oil Prices Not Likely To Be Reflected At ,1990-10-25
These Crude Views Of Economy Look Rosy. Fund Chief: Stocks ,1990-10-30
Crude Oil Hits Record High Price. ,1990-10-10
Places In The News The Other Hostages. ,1990-10-27
Crude Oil Hits A Record High. ,1990-10-10
World Oil Outlook Contains Paradox: Supply Glut Amid Crisis. ,1990-10-16
Price At Pump. Crude Oil Price. By... ,1990-10-23
Oil Prices Soar To... ,1990-10-10
Readers Forum. Gas Price Cap Not The Answer. ,1990-10-06
Dow Drops 78 Points. Oil Hits Record High At. Saddam's ... ,1990-10-10
No Fast Relief Seen In Falling Oil Prices. ,1990-10-24
New Jump In Gasoline Price Feared. ,1990-10-19
Crude Oil Prices Climb Past $41-A-Barrel Level. ,1990-10-10
Heating Oil Prices Drop In Maine. ,1990-10-23
The Hour ,1990-10-10
Crude Prices At Record High. ,1990-10-10
Senators Grill Energy Officials On Soaring Gasoline Prices. J. ,1990-10-26
Town Marks Polhill. Return Higher Oil Prices Will Boost Farm ,1990-10-01
Jitters Push Oil Prices Up. ,1990-10-09
Gadsden Times ,1990-10-10
Business Briefs ,1990-10-25
Oil Down Sharply. ,1990-10-03
Persian Gulf Crisis May Harm Or Helo Farmers. ,1990-10-04
Oil Prices Soar To... ,1990-10-09
Prices On Retail Gas Increase Roughly 6 Cents In 2 Weeks. ,1990-10-05
"E Daily. Union, Junction City. Kans Gas. Prices In Nation ... ",1990-10-08
Gas Prices Still Spiraling Up. ,1990-10-09
The Nevada Daily Mail ,1990-10-08
Gas Prices Continue To Balloon ,1990-10-07
Gas Prices Up Another 6 Cents. ,1990-10-08
Drivers Paying 6 Cents A Gallon More. ,1990-10-08
Gas Prices Still Rising. ,1990-10-08
Nation Gas Prices Up 6 Cents. ,1990-10-08
Crude Oil At Record High. ,1990-10-10
Oil Prices Soar To... ,1990-10-10
"Oil Prices Drop, But Market Remains Jittery. ",1990-10-02
Crude Oil Tax Could Aid Spill Prevention ,1990-10-17
'Sour Crude Oil Gets No Bids In Strategic Reserve Auction ,1990-10-11
Truest For Oil Has A New Sense Of Ugency Now. ,1990-10-06
Sit In 40; Record Set Se. Fat ,1990-10-10
Oil Prices Fall As Quickly As They Rose. ,1990-10-03
Oil Prices Continue To Tumble. ,1990-10-03
Big Oil's Profits Won't Keep Pace With Price Hikes. By Maria ... ,1990-10-22
Profit ,1990-10-21
Gas Prices Up Cents At Pump. ,1990-10-09
"Oil Prices Dip, But Motorists Will Have To Wait. ",1990-10-24
Oil Prices Tumble Quickly As Climb. ,1990-10-03
Hints Of Peace. Neace Dron Oil Nrice. ,1990-10-03
Oil Price Drop Tops A Barre. ,1990-10-03
West Texas Oilmen Offer Cautious Views On Future. ,1990-10-16
West Texas Oilmen Offer Cautious Views On Future. ,1990-10-18
"Analysis Oil Prices Are Rising, But Is That Gouging? ",1990-10-09
Drivers Pay 6 Cents More Per Gallon ,1990-10-08
The Vindicator ,1990-10-04
Crude Oil Hits 11-Year High. ,1990-10-10
No Quick Relief For Consumers Despite Oil's Fall. ,1990-10-24
"Volatile Oil Prices Plunge, Rebound, Settle Higher. ",1990-10-19
Crude Prices Exceed $40 Per Barrel. ,1990-10-10
Oil Prices Drop Amid Uncertainty. ,1990-10-03
Crude Oil Prices Fall. ,1990-10-03
Crude ,1990-10-10
Justice Subpoenas Oil Firms Records. ,1990-10-05
Records Of Oil Companies Subpoenaed. ,1990-10-05
Stocks Continue Fall In Response To Oil Worries. ,1990-10-10
New York: Dow Closes Up A Robust 64.85 Points. ,1990-10-20
Oil Prices Plummet. ,1990-10-03
Crude Oil Prices Plunging. ,1990-10-20
Oil Futures Trading Game Strictly For The High Rollers. ,1990-10-21
Gasoline ,1990-10-05
Gas Prices Not Affected By Oil Costs. ,1990-10-22
New Straits Times ,1990-10-01
Crude Oil Prices Retreat. ,1990-10-18
Crude Oil Prices Retreat. ,1990-10-18
Prices For Crude Oil Drop Record. ,1990-10-23
"Oil Glut Developing Despite Persian Gulf Conflict, Record ... ",1990-10-16
"Oil Glut Developing Despite Persian Gulf Conflict, Record ... ",1990-10-16
Gas Prices Up 6 Cents In Two Weeks. ,1990-10-03
Stocks Surge Higher; Dollar Hits Record Low. ,1990-10-19
Gas Price Up 6 Cents At Pumps. ,1990-10-08
The Madison Courier ,1990-10-08
"Gas Prices Rose 6 Cents A Gallon Over Two Weeks, Analyst Says",1990-10-08
The Tuscaloosa News ,1990-10-08
Average Pump Price Moves Up Six Cents. ,1990-10-08
Gas Prices Up Again By 6 Cents. ,1990-10-08
Business Industries Here Feel Oil Price Increase. ,1990-10-01
"Feeling The Pinch, Iraq Pushes Its Oil For $21 Per Barrel. ",1990-10-18
Heating Oil. ,1990-10-07
The Argus-Press ,1990-10-03
The Bryan Times ,1990-10-30
As As State. Lieberman Says Gasoline Prices Should Come Down ,1990-12-13
Plan For Second Oil Futures Market. ,1990-12-14
Lieberman Rips Oil Price Gap. ,1990-12-13
Oil Prices Decline At Refinery But Not At The Gasoline Pumps. ,1990-12-23
Lieberman: They're Still Gouging Us. ,1990-12-13
Syrian Oil Strike Buoys Economy. ,1990-12-06
"Oil Prices Down Dramatically At Refinery, Not At Gas Pumps. ",1990-12-24
Playing Musical Chairs In World Oil Market. ,1990-12-18
"Crude Oil Prices Take Plunge, But Pump Prices Drop Slowly. ",1990-12-23
The Press-Courier ,1990-12-23
"War Won't Raise Oil Prices, Official Says. ",1990-12-08
"Oil Prices May Be Down At Refinery, But Not Pumps. ",1990-12-22
Oil ,1990-12-10
Crude Prices Drop But Gas Stays High. ,1990-12-23
"Public Says Crc Analyst. Melody Mendoza The Oil Companies, It",1990-12-25
Fears Of Middle East War Send Crude Prices Soaring. ,1990-12-27
Mideast Tensions Push Oil Higher. ,1990-12-26
"Oil Prices Down, But Not Gas. Dealers Trying To Recoup ... ",1990-12-23
Bangor Daily News ,1990-12-06
Oil Is Plentiful Once Again ,1990-12-10
"What Goes Ups... The Case. Of Gasoline Prices, Doesn't Come ",1990-12-17
Crude Oil Market Records Moderate Advance. ,1990-12-11
"Public Needs Says Analyst. Melody Mendoza The Oil Companies, ",1990-12-26
Gas Gap Grows Complains Senator ,1990-12-13
Opec Votes To Keep Oil Spigots Open. Latra I M. Minna ... ,1990-12-14
"Prices Down, But Not At Gas Pumps. By Ii. Josef Hebert. ",1990-12-23
"Prices Plunge, But Not At Pump. ",1990-12-07
Manila Standard ,1990-12-23
Oil Supplies. Oil Crisis Is Almost At Its End. Energy ... ,1990-12-08
"Oil Prices Tumble, Bounce 20'000 Salaries. ",1990-12-06
Us Eases 87 Trade Ban To Allow Iranian Oil Imports. By ... ,1990-12-24
Japan Accused Of Hoarding Oil. ,1990-12-08
Oil Prices Tumble. ,1990-12-06
But Not At Pumps... Crude Oil Prices Dropping Sharply. ,1990-12-23
Gas Prices Stay Up As Dealers Recoup Losses. ,1990-12-23
Slide Reaches. ,1990-12-07
Big Oil's Spokesman Price Gouging Isn't In His Vocabulary. ,1990-12-02
New Straits Times ,1990-12-15
The Southeast Missourian ,1990-12-02
"Oil Prices Down, But Not At Gas Pumps. ",1990-12-23
"The Spirit Of Friendship. The 300,000 Tons Of Crude Oil ... ",1990-12-15
"Oil Prices Fall At Refinery, Not Gas Pumps. ",1990-12-25
"Prices Down At Refineries, But Not At Gas Pumps. ",1990-12-23
Increased Anew ,1990-12-05
Eases Restrictions. ,1990-12-23
Christmas Calls For Senior Citizens. ,1990-12-13
Pumps Fail To Show Falling Prices Quickly. ,1990-12-08
Warm Weather Has Heating Oil Lower. ,1990-12-18
Oil Prices Tumble As Bush Seeks Talk With Iraqis. ,1990-12-01
Crude Oil Prices Drop Sharply. ,1990-12-06
Sports ,1990-12-23
Crude Oil Posts. Gains ,1990-12-27
Renewed Hope Of Mideast Peace Sends Oil Market Barreling Down,1990-12-02
Oil Prices Plunge As Bush Seeks Talks. ,1990-12-01
King Fahd Rejects Calls For Redistribution Of Oil Wealth. ,1990-12-24
Up Exploration Funds. ,1990-12-04
Prices At Gas Pumps Fall Toward Average. ,1990-12-15
Rallinq Gasoline Prices Won't Be Felt Quickly At Pump. ,1990-12-07
Cohen Pushes Doe To Help Cut Energy Prices. ,1990-12-19
Ocala Star-Banner ,1990-12-27
Pipeline Risk. Being Eyed. It ,1990-12-05
Idaho Gasoline Prices Begin To Ease A Bit. ,1990-12-16
Federal Officials Killed Birds During Spill. ,1990-12-11
Oil Prices Drop To 4-Month Low. ,1990-12-05
Nation Girds Bayan By The Reportorial Team. If ,1990-12-10
Gasoline Prices: What Went Up May Be In No Hurry To Come Down,1990-12-07
Crude Oil Prices Rise On War Fears. ,1990-12-27
Petronas Cuts Price Of Shipments To Japan ,1990-12-05
Gains Cut In Wheat Futures. ,1990-12-28
Crude Oil Futures Go Back Up. ,1990-12-27
Gas ,1990-12-24
Researchers Studying Oil Eating Bacteria Use. ,1990-12-29
"Gas Prices Drop, But Don't Expect Reduction At Pump. ",1990-12-07
Gas Prices Pumped Up Despite Dip In Oil Prices. ,1990-12-08
Bangor Daily News ,1990-12-27
Oil Prices Drop To... ,1990-12-06
Stocks Continue Rally As Oil Prices Plummet. ,1990-12-06
Falling Gas Prices Won't Be Felt Quickly At Pump. ,1990-12-07
Researchers Studying Expanded Uses Of Oil-Eating Bacteria,1990-12-01
"Oil-Eating Microbes Helpful, But No Spill Panacea. ",1990-12-05
Lower Prices Won't Be Felt Quickly At Pump. ,1990-12-07
The Indian Express ,1990-12-13
Pumps Won't Reflect Oil Price Drop. ,1990-12-06
Oil Mideast Rumors Boost Crude Prices. ,1990-12-29
Japan Accused Of Hoarding Oil. ,1990-12-07
Il Drops Below $26 A Barrel Before Long Holiday Weekend. ,1990-12-21
Worldwide Recession Possible? ,1990-12-16
Gulf Crisis Triggers Filipinos Financial Woes. ,1990-12-07
"Weather, Economy Cited In Drop. ",1990-12-29
Clarifying Duty Exemption ,1990-12-16
"Oil Companies Gouging Public, Consumer Watchdog Says. ",1990-12-11
Washington Recalls Its Worst Spill Ever. ,1990-12-24
Oil Prices Down At Refinery But Not At Nation's Pumps. ,1990-12-23
"Refinery Oil Prices Down, But Not So At The Pumps. ",1990-12-23
Defer Deductions. ,1990-12-29
Nation Oil Prices Up And Down. ,1990-12-11
Oil Prices Up And Down. ,1990-12-15
Erb Urges Jackup. In Diesel Prices. By Or Increase Is Rev; ... ,1990-12-09
Market Fluctuations And The Gulf Crisis. Gas-Pump Blues. ... ,1990-12-07
Oil Oil Price Should Drop In In Few. Jew Months Terry ... ,1990-12-19
Lower You Won't See Them Soon At The Pump... Gas Prices. ,1990-12-07
Quest For Black Gold. Big Oil Yearning To Tap Soviet ... ,1990-12-22
The Deseret News ,1990-12-31
Gainesville Sun ,1990-12-06
"Precious Metals Surge On Gulf Fears, Weak Dollar. ",1990-12-29
Peace Rumblings Push Oil Under $28. ,1990-12-06
"Gold Futures Up, Grains, Cattle Hold. ",1990-12-29
Gasoline Prices Stay High Despite Wholesale Drop. ,1990-12-07
Bush Gives Ok To Import Crude From Iranians. ,1990-12-23
Nation Oil Prices Fall Again ,1990-12-22
The Daily Gazette ,1991-03-05
"Oil Companies Profits Are Seen As Immodest, If Not Obscene'. ",1991-03-06
Oil Companies Profit From War. Dallas ,1991-03-06
Oil Prices Gush On News Soviets Will Slash Exports. ,1991-03-19
Futures ,1991-03-17
"Kit Victoria Advocate. Sunday, March. Hi Wartime Trading Of ",1991-03-17
Opec Hui Mahum. Iyli Icaps. Oil Production At 22.3 Million ... ,1991-03-13
Opec Agrees To Restrain Oil Production ,1991-03-13
War Unlikely To Jolt Us. Into Changing Energy Policies. ,1991-03-01
"Oil Industry's Windfall Profits Fading Fast. Co Inc, A ... ",1991-03-20
Opec Decides To Restrain Oi Production About 5 Percent. ,1991-03-13
Business May Slow Down. This Is. A Listing Of The Average ,1991-03-12
Oil Prices Dip After Generally Strong Week. ,1991-03-23
Opec Split Over Oil Production Cut. ,1991-03-12
Energy Prices Mixed As Oil Ministers Meet. ,1991-03-12
Opec Opens First Postwar Meeting. ,1991-03-12
Gainesville Sun ,1991-03-12
No Encore For Big Oil's Big Fourth Qua. ,1991-03-20
New Straits Times ,1991-03-11
Opec Canei Noias Tin Meeting Since. Since Gulf Gulf. We ,1991-03-12
Texans Trying To Tame The Flames Of Kuwait. Oil Wells: Teams ,1991-03-27
New Englanders Complain Regulators Block Capital. ,1991-03-12
Petronas Satisfied With Price Of Crude. ,1991-03-14
Catherine Oil Plays Crucial Role In Our Lives. ,1991-03-27
Per Liter. The Refinery Processes The Crude Oil And By ... ,1991-03-03
Opec Works Out Plan To Boost Oil Prices. ,1991-03-12
Crude Oil Prices Fall A Bit. ,1991-03-07
Opec Restrains Oil Production To Halt Slide. ,1991-03-13
Opec Agrees To Restrain Wartime Oil Production ,1991-03-13
Tank Farm Will Benefit Gushing Area. ,1991-03-27
Opec Cuts Lift Oil Prices. ,1991-03-14
Oil ,1991-03-01
Dpec Ministers Agree To Cut Oil Production ,1991-03-13
Oil Industry's Windfall Pro. ,1991-03-19
"Oil Prices Up, But Don't Blame War. ",1991-03-01
Opec Agrees To Cut Back Production ,1991-03-12
Arabs Dispute Us. Influence Over Opec. ,1991-03-14
Oil Editorial... Misleading Oil Editorial. ,1991-03-11
Lasting Effects Possible From Oil Spill. ,1991-03-19
New Straits Times ,1991-03-09
Oil Capacity Believed Cut By 3rd In Iraq. ,1991-03-10
Editorials Safer Tankers. ,1991-03-03
Will Opec Stem The Flow Of Oil? Plan: Cartel Hopes To Raise ,1991-03-12
Crude Leaks From Pipeline. ,1991-03-05
Congressional Hearing. Critics Say Oil Speculation Damaging,1991-03-13
Opec Officials To Set Postwar Oil Policy. ,1991-03-10
Opec Ministers Agree To Reduce Oil Output. ,1991-03-12
"Oil Spill In California Could Affect Ocean's Food Chain, ... ",1991-03-19
Cleanup Of Iraq Ecological Vandalism Is Daunting. ,1991-03-02
Gas Prices May Increase. ,1991-03-04
New Straits Times ,1991-03-08
Star-News ,1991-03-26
Oil Allowable Still 100%. ,1991-03-21
Avoidina Future Oil Spills. ,1991-03-06
Sarasota Herald-Tribune ,1991-03-06
Double Hulls Aren't The Answer. ,1991-03-05
Tinned Its Cost. ,1991-03-06
High Risk Of Spills. ,1991-03-06
"630,000 Gallons Of Crude Spill In Minnesota. ",1991-03-04
Kuwaitis Will Set More Wells Afire. ,1991-03-23
Crude Costs. ,1991-03-02
Colombian Pipeline Bombed; 21 Killed In Fighting. ,1991-03-12
Oil Climbs As Opec Talks Approach. ,1991-03-02
Opec Approves Production Cuts. ,1991-03-13
"Oil Fires May Burn Up To 5 Years, Force Kuwait To Import. ",1991-03-06
War In The Gulf. A Chronology. ,1991-03-03
The Indian Express ,1991-03-02
"Nearly 630,000 Gallons. Of Oil. Into It. Rivpr ",1991-03-05
Kuwait Roads Covered By Flowing Oil. ,1991-03-23
Some Opec Nation Urge Production Cut. Way To Boost Prices; ,1991-03-12
Oil From Pipeline Hits River; Cause Pro. ,1991-03-04
Oilfield Damage Worse Than Experts Feared. ,1991-03-06
Commodities ,1991-03-21
Gop Likely To Reject Panel's Tax Bills. ,1991-03-11
Gop Likely To Reject Panel's Tax Bills. ,1991-03-11
Preate Criticizes Us. Agency For Failing To Control Oil ... ,1991-03-14
"Mir, Rise In Region ",1991-03-06
"Crews Try To Contain 630,000-Gallon Oil Spill. ",1991-03-03
Eugene Register-Guard ,1991-03-05
Oil Prices Show Retreat. ,1991-03-16
Us Economy Needs Repair With War's End. ,1991-03-03
Ok A Heroic Effort. Work To Save Wildlife On Oil-Soaked ... ,1991-03-13
Cash Grain ,1991-03-02
"630,000 Gallons Of Oil Spilled. ",1991-03-04
"Oil Prices Dip, Futures Rise. ",1991-03-07
Kuwait Oil Fires A Disaster. ,1991-03-28
Crude Spilled In Minnesota. ,1991-03-04
Oil Spilled In Minnestota. ,1991-03-04
Gulf War Reconstruction To Benefit Rp's Economy. ,1991-03-05
"Questions, I I Lie. My Answers: How War's End Will Affect ... ",1991-03-03
Gadsden Times ,1991-03-09
Undersea Damage. ,1991-03-21
Oil Prices Back Above $19. ,1991-03-01
'Last Cleanup Year For Exxon Spill Starts. ,1991-03-28
Opec Agrees To Cut Oil Output By A Million Barrels A Day. ,1991-03-13
"Opec Can't Reach Pact On Oil Cuts. Saudis, With Big War ... ",1991-03-12
Opec Agrees To Cut Production ,1991-03-13
"Silver Price Off Sharply, Rally Fails. ",1991-03-21
The Daily Gazette ,1991-03-23
"Opec Watch. Stocks Lose Ground, Energy Prices Mixed. ",1991-03-12
Fouled Gulf Is Ecological Nightmare. ,1991-03-03
Oil Spill Plan Now Tough State Law. Governor Calls New ... ,1991-03-29
Thornburg Seeks Laws To Battle Petroleum Price Gouging. ,1991-03-14
Oil Spill Collected. ,1991-03-05
Lodi News-Sentinel ,1991-03-30
Commodities ,1991-03-13
Research Questions Weight Gain Issue. ,1991-03-15
Tanker Anchor Causes Oil Spill. ,1991-03-18
California Refinery Source Of Spill. ,1991-03-18
Us Now Must Turn Its Attention To The Economy. ,1991-03-03
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
"2e Friday, June 1991. Market's New Oil: Sour Crude. ",1991-06-07
Shell To Use 29.2m Barrels Of Local Crude Oil Annually. ,1991-06-07
Iraqi On Minister Calls Us. War Compensation Demand ... ,1991-06-06
The Daily Gazette ,1991-06-13
Where Does Oil Come From? ,1991-06-25
Where Does Oil Come From? ,1991-06-25
Iranian Oil Considered No Factor ,1991-06-13
Iraq: Us. Oil-Revenue Stance Unfair. ,1991-06-06
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
Peace In The Gulf Brings Weaker Oil Profits. ,1991-06-26
The Indian Express ,1991-06-11
200 Million Tonnes Of Crude Oil Pass Through On Way To Japan,1991-06-16
Scrubbing With Solvents. ,1991-06-19
Gao: No Manipulation Of Oil Market During War. ,1991-06-01
Sour Crude Oil Due On Menu. ,1991-06-07
Gulf Tensions Send Oil Up. ,1991-06-13
Gulf Tensions Send Oil Up. ,1991-06-13
